Ticker,Date,Company Name,Sector,Price,Size,1,2,3,Turnover,Gain,Year
WB,Apr 14,Weibo Corporation,Technology,17.0,16,CS,GS,GS,1.949,0.191,2014
PAHC,Apr 11,Phibro Animal Health Corporation,Health-Care,15.0,12,BRCL,BAML,MS,0.33399999999999996,0.133,2014
FPI,Apr 11,Farmland Partners Inc.,Consumer-Services,14.0,3,BMO,JMS,RWB,0.326,-0.073,2014
ALLY,Apr 10,Ally Financial Inc.,Finance,25.0,95,BRCL,CITI,GS,0.669,-0.040999999999999995,2014
FIVN,Apr 4,Five9 Inc.,Technology,7.0,10,BRCL,BAML,JPM,0.552,0.091,2014
TEDU,Apr 3,Tarena International Inc.,Consumer-Services,9.0,15,CS,GS,,0.784,0.006999999999999999,2014
BRG,Mar 28,Bluerock Residential Growth REIT Inc.,Consumer-Services,14.5,3,WUND,,,0.09,0.003,2014
HIVE,Mar 28,Aerohive Networks Inc.,Technology,10.0,7,BAML,GS,,1.013,0.0,2014
TWOU,Mar 28,2U Inc.,Technology,13.0,9,CS,GS,,1.032,0.075,2014
WATT,Mar 28,Energous Corporation,Technology,6.0,4,MDBC,,,0.47600000000000003,0.763,2014
TNET,Mar 27,TriNet Group Inc.,Miscellaneous,16.0,15,DB,JPM,MS,0.946,0.19399999999999998,2014
AGTC,Mar 27,Applied Genetic Technologies Corporation,Health-Care,12.0,4,BRCL,BMO,WBSH,0.376,0.23,2014
ATEN,Mar 21,A10 Networks Inc.,Technology,15.0,12,BAML,JPM,MS,1.016,0.081,2014
ARAV,Mar 21,Aravive Inc.,Health-Care,21.0,6,CITI,MS,,0.16899999999999998,7.962999999999999,2014
QTWO,Mar 20,Q2 Holdings Inc.,Technology,13.0,7,JPM,Stifel,,1.6219999999999999,0.16699999999999998,2014
AKBA,Mar 20,Akebia Therapeutics Inc.,Health-Care,17.0,5,CS,,,0.795,0.5710000000000001,2014
MDWD,Mar 20,MediWound Ltd.,Consumer-Durables,14.0,5,BMO,CS,JEFF,1.08,0.23399999999999999,2014
PCTY,Mar 19,Paylocity Holding Corporation,Technology,17.0,7,BAML,DB,WB,1.339,0.414,2014
GLMD,Mar 13,Galmed Pharmaceuticals Ltd.,Health-Care,13.5,2,MXIM,,,0.83,0.06,2014
COUP,Mar 7,Coupa Software Incorporated,Technology,16.0,10,BAML,GS,RBC,1.5959999999999999,1.08,2014
VRNS,Feb 28,Varonis Systems Inc.,Technology,22.0,4,BRCL,BRCL,MS,1.537,1.0,2014
INGN,Feb 14,Inogen Inc,Health-Care,16.0,4,JPM,,,0.8190000000000001,-0.053,2014
CNCE,Feb 13,Concert Pharmaceuticals Inc.,Health-Care,14.0,6,UBS,WLFG,,0.693,0.013000000000000001,2014
IBP,Feb 13,Installed Building Products Inc.,Basic-Industries,11.0,7,DB,UBS,,0.511,0.16399999999999998,2014
EGRX,Feb 12,Eagle Pharmaceuticals Inc.,Health-Care,15.0,3,PPRJ,WB,,1.7730000000000001,-0.145,2014
RVNC,Feb 6,Revance Therapeutics Inc.,Health-Care,16.0,6,COWN,PPRJ,,0.84,0.6779999999999999,2014
LADR,Feb 6,Ladder Capital Corp,Consumer-Services,17.0,13,BAML,CITI,DB,0.547,-0.001,2014
QURE,Feb 5,uniQure N.V.,Health-Care,17.0,5,JEFF,LRNK,LRNK,0.868,-0.141,2014
GNCA,Feb 5,Genocea Biosciences Inc.,Health-Care,12.0,5,CITI,COWN,,0.384,-0.083,2014
CARA,Jan 31,Cara Therapeutics Inc.,Health-Care,11.0,5,PPRJ,Stifel,,0.40299999999999997,0.174,2014
RARE,Jan 31,Ultragenyx Pharmaceutical Inc.,Health-Care,21.0,5,JPM,MS,,0.763,1.012,2014
MBUU,Jan 31,Malibu Boats Inc.,Capital-Goods,14.0,7,BRCL,JEFF,,0.722,0.268,2014
TRVN,Jan 31,Trevena Inc.,Health-Care,7.0,9,CITI,CS,JPM,0.33899999999999997,-0.071,2014
GLYC,Jan 10,GlycoMimetics Inc.,Health-Care,8.0,7,JEFF,,,0.573,0.126,2014
YRD,Dec 18,Yirendai Ltd.,Finance,10.0,7,CRNS,CS,MS,0.716,-0.09,2015
TEAM,Dec 10,Atlassian Corporation Plc,Technology,21.0,22,GS,MS,,0.682,0.32299999999999995,2015
DLTH,Nov 20,Duluth Holdings Inc.,Consumer-Services,12.0,6,BMO,RAYJ,WB,0.501,0.138,2015
AXSM,Nov 19,Axsome Therapeutics Inc.,Health-Care,9.0,5,LDNT,,,0.094,-0.028999999999999998,2015
MTCH,Nov 19,Match Group Inc.,Technology,12.0,33,ALLN,BAML,JPM,0.807,0.228,2015
SQ,Nov 19,Square Inc.,Technology,9.0,27,GS,JPM,MS,1.756,0.452,2015
MESO,Nov 13,Mesoblast Limited,Health-Care,8.0,7,CS,JPM,,0.062,-0.14400000000000002,2015
INST,Nov 13,Instructure Inc.,Technology,16.0,4,GS,MS,,0.805,0.125,2015
VYGR,Nov 11,Voyager Therapeutics Inc.,Health-Care,14.0,5,COWN,PPRJ,,0.252,0.268,2015
WVE,Nov 11,WAVE Life Sciences Ltd.,Health-Care,16.0,6,JEFF,LRNK,,0.214,0.0,2015
EQBK,Nov 11,Equity Bancshares Inc.,Finance,22.5,1,KBW,STPH,,0.415,0.062,2015
KURA,Nov 5,Kura Oncology Inc.,Health-Care,8.0,6,CITI,LRNK,,0.126,-0.02,2015
RACE,Oct 21,Ferrari N.V.,Capital-Goods,52.0,17,BAML,UBS,,1.3090000000000002,0.057999999999999996,2015
PMTS,Oct 9,CPI Card Group Inc.,Finance,10.0,15,BMO,CIBC,GS,0.098,5.085,2015
CTMX,Oct 8,CytomX Therapeutics Inc.,Health-Care,12.0,6,BAML,COWN,JEFF,0.15,0.075,2015
ABTX,Oct 8,Allegiance Bancshares Inc.,Finance,21.0,2,RWB,STPH,,0.47700000000000004,0.10099999999999999,2015
ACRS,Oct 7,Aclaris Therapeutics Inc.,Health-Care,11.0,5,CITI,JEFF,,0.231,0.005,2015
PSTG,Oct 7,Pure Storage Inc.,Technology,17.0,25,ALLN,BRCL,GS,0.752,-0.057999999999999996,2015
NVCR,Oct 2,NovoCure Limited,Health-Care,22.0,7,DB,EVCR,JPM,0.428,-0.16899999999999998,2015
SGRY,Oct 1,Surgery Partners Inc.,Health-Care,19.0,14,BAML,GS,JEFF,0.616,-0.047,2015
PFGC,Oct 1,Performance Food Group Company,Consumer-Non-Durables,19.0,14,BRCL,CS,,0.39,0.011000000000000001,2015
NBRV,Sep 18,Nabriva Therapeutics plc,Health-Care,10.3,9,LRNK,RBC,,0.212,0.292,2015
PEN,Sep 18,Penumbra Inc.,Health-Care,30.0,4,BAML,JPM,,0.861,0.377,2015
RGNX,Sep 17,REGENXBIO Inc.,Health-Care,22.0,6,BAML,MS,PPRJ,0.5710000000000001,0.384,2015
BNTC,Aug 18,Benitec Biopharma Limited,Health-Care,9.2,1,BMO,MXIM,,0.314,-0.135,2015
HLI,Aug 13,Houlihan Lokey Inc,Finance,21.0,10,BAML,GS,,0.449,0.067,2015
CNFR,Aug 13,Conifer Holdings Inc.,Finance,10.5,3,BMO,RAYJ,,0.171,0.01,2015
GBT,Aug 12,Global Blood Therapeutics Inc.,Health-Care,20.0,6,GS,MS,,1.159,1.156,2015
PLNT,Aug 6,Planet Fitness Inc.,Consumer-Services,16.0,13,BAML,CS,JPM,1.198,0.0,2015
RUN,Aug 5,Sunrun Inc.,Capital-Goods,14.0,17,CS,GS,MS,0.787,-0.231,2015
ZYNE,Aug 5,Zynerba Pharmaceuticals Inc.,Health-Care,14.0,3,JEFF,PPRJ,,0.512,0.161,2015
AQMS,Jul 31,Aqua Metals Inc.,Basic Industries,5.0,6,NTNL,,,0.081,0.07,2015
XELB,Jul 31,Xcel Brands Inc,Miscellaneous,9.0,1,WUND,,,0.055,-0.017,2015
VTVT,Jul 30,vTv Therapeutics Inc.,Health-Care,15.0,7,PPRJ,Stifel,,0.642,-0.27399999999999997,2015
LOB,Jul 23,Live Oak Bancshares Inc.,Finance,17.0,4,SNDL,,,0.574,0.122,2015
OOMA,Jul 17,Ooma Inc.,Technology,13.0,5,BAML,CS,,0.757,-0.158,2015
RPD,Jul 17,Rapid7 Inc.,Technology,16.0,6,BRCL,MS,,1.6440000000000001,0.58,2015
OLLI,Jul 16,Ollie`s Bargain Outlet Holdings Inc.,Consumer-Services,16.0,8,BAML,JPM,JEFF,1.411,0.322,2015
HLG,Jul 7,Hailiang Education Group Inc.,Consumer-Services,7.0,2,ROTH,TAGL,,0.015,0.28600000000000003,2015
NTRA,Jul 2,Natera Inc.,Health-Care,18.0,10,COWN,MS,PPRJ,1.3659999999999999,0.263,2015
CFMS,Jul 1,ConforMIS Inc.,Health-Care,15.0,9,DB,JPM,,0.635,0.28300000000000003,2015
TDOC,Jul 1,Teladoc Health Inc.,Health-Care,19.0,8,DB,JPM,,1.274,0.5,2015
UFAB,Jul 1,Unique Fabricating Inc.,Capital-Goods,9.5,2,ROTH,TAGL,,0.244,0.42,2015
ALRM,Jun 26,Alarm.com Holdings Inc.,Technology,14.0,7,BAML,CS,GS,1.298,0.20600000000000002,2015
APPF,Jun 26,AppFolio Inc.,Technology,12.0,6,CS,MS,,0.569,0.17300000000000001,2015
GPP,Jun 26,Green Plains Partners LP,Basic-Industries,15.0,10,BRCL,BAML,,0.728,0.0,2015
MCRB,Jun 26,Seres Therapeutics Inc.,Health-Care,18.0,7,BAML,GS,,1.2209999999999999,1.8559999999999999,2015
TRU,Jun 25,TransUnion,Finance,22.5,29,BAML,DB,GS,0.877,0.129,2015
LNTH,Jun 25,Lantheus Holdings Inc.,Health-Care,6.0,10,CITI,CS,JEFF,0.191,0.128,2015
GKOS,Jun 25,Glaukos Corporation,Health-Care,18.0,6,BAML,GS,JPM,1.2590000000000001,0.7340000000000001,2015
CYAD,Jun 19,Celyad SA,Health-Care,68.6,1,PPRJ,UBS,,0.612,-0.204,2015
UNVR,Jun 18,Univar Inc.,Consumer-Durables,22.0,35,BAML,DB,GS,0.514,0.155,2015
WING,Jun 12,Wingstop Inc.,Consumer-Services,19.0,5,JEFF,MS,RWB,1.879,0.61,2015
EVH,Jun 5,Evolent Health Inc,Consumer-Services,17.0,11,GS,JPM,,0.94,0.109,2015
DTEA,Jun 5,DAVIDsTEA Inc.,Consumer-Non-Durables,19.0,5,GS,JPM,,1.5119999999999998,0.42100000000000004,2015
BZUN,May 21,Baozun Inc.,Consumer-Services,10.0,11,BAML,CS,MS,0.868,0.044000000000000004,2015
SHOP,May 21,Shopify Inc.,Technology,17.0,7,CS,MS,RBC,1.598,0.511,2015
RKDA,May 15,Arcadia Biosciences Inc.,Basic-Industries,8.0,8,CS,JPM,PPRJ,0.01,17.25,2015
GLPG,May 14,Galapagos NV,Health-Care,42.1,6,COWN,CS,MS,0.284,0.201,2015
JAGX,May 13,Jaguar Health Inc.,Health-Care,7.0,2,AGIS,BMO,GGNH,0.01,13.527000000000001,2015
BVXV,May 12,BiondVax Pharmaceuticals Ltd.,Health-Care,5.0,1,AGIS,,,0.26,-0.20199999999999999,2015
COLL,May 7,Collegium Pharmaceutical Inc.,Health-Care,12.0,5,JEFF,PPRJ,,0.242,0.024,2015
LIFE,May 7,aTyr Pharma Inc.,Health-Care,14.0,5,CITI,JPM,,0.616,0.068,2015
HTGM,May 6,HTG Molecular Diagnostics Inc.,Capital-Goods,14.0,3,LRNK,,,0.254,-0.016,2015
ADAP,May 6,Adaptimmune Therapeutics plc,Health-Care,17.0,11,BAML,COWN,LRNK,0.738,-0.059000000000000004,2015
OPGN,May 5,OpGen Inc.,Health-Care,6.0,2,MXIM,,,0.01,19.208,2015
BSM,May 1,Black Stone Minerals L.P.,Energy,19.0,22,BRCL,BAML,CITI,0.784,-0.04,2015
BPMC,Apr 30,Blueprint Medicines Corporation,Health-Care,18.0,8,COWN,GS,,0.879,0.048,2015
EVA,Apr 29,Enviva Partners LP,Basic-Industries,20.0,10,BRCL,CITI,GS,0.968,0.075,2015
VKTX,Apr 29,Viking Therapeutics Inc.,Health-Care,8.0,3,LDLW,OPPN,ROTH,0.145,0.12,2015
PRTY,Apr 16,Party City Holdco Inc.,Consumer-Services,17.0,21,BAML,GS,,0.879,0.218,2015
VIRT,Apr 16,Virtu Financial Inc.,Finance,19.0,16,GS,JPM,SNDL,0.948,0.16699999999999998,2015
KMPH,Apr 16,KemPharm Inc.,Health-Care,11.0,5,COWN,RBC,,0.551,0.018000000000000002,2015
ETSY,Apr 16,Etsy Inc.,Miscellaneous,16.0,16,GS,MS,,1.185,0.875,2015
XBIT,Apr 15,XBiotech Inc.,Health-Care,19.0,4,HMBR,,,0.256,0.22399999999999998,2015
CDTX,Apr 15,Cidara Therapeutics Inc.,Health-Care,16.0,4,JEFF,LRNK,,0.94,0.0,2015
KRNT,Apr 2,Kornit Digital Ltd.,Capital-Goods,10.0,7,BRCL,CITI,,0.43200000000000005,0.4,2015
GDDY,Apr 1,GoDaddy Inc.,Technology,20.0,23,CITI,JPM,MS,1.0070000000000001,0.308,2015
SEDG,Mar 26,SolarEdge Technologies Inc.,Technology,18.0,7,DB,GS,,0.935,0.15,2015
CLLS,Mar 25,Cellectis S.A.,Health-Care,41.5,5,BAML,JEFF,PPRJ,0.7609999999999999,-0.053,2015
TANH,Mar 24,Tantech Holdings Ltd.,Basic-Industries,4.0,3,NWBR,VWTR,,0.076,1.0,2015
SUM,Mar 12,Summit Materials Inc.,Basic-Industries,18.0,22,CITI,GS,,0.667,0.11800000000000001,2015
SMMT,Mar 5,Summit Therapeutics plc,Health-Care,9.9,3,JMPS,OPPN,,0.426,0.028999999999999998,2015
AJX,Feb 13,Great Ajax Corp.,Consumer-Services,14.3,5,FBR,NMRA,STRN,0.263,-0.018000000000000002,2015
BLPH,Feb 13,Bellerophon Therapeutics Inc.,Health-Care,12.0,5,COWN,LRNK,,0.306,-0.253,2015
NVTA,Feb 12,Invitae Corporation,Health-Care,16.0,6,JPM,,,1.057,0.066,2015
DEA,Feb 6,Easterly Government Properties Inc.,Consumer-Services,15.0,12,CITI,RAYJ,RBC,0.29100000000000004,0.033,2015
TCON,Jan 30,TRACON Pharmaceuticals Inc.,Health-Care,10.0,3,Stifel,WLFG,,0.355,-0.06,2015
AVGR,Jan 30,Avinger Inc.,Health-Care,13.0,5,CNCD,COWN,,0.013999999999999999,40.538000000000004,2015
SHAK,Jan 30,Shake Shack Inc.,Consumer Services,13.0,5,JPM,MS,,3.253,2.531,2015
ASND,Jan 28,Ascendis Pharma A/S,Health-Care,18.0,6,BAML,LRNK,,0.585,0.046,2015
BOX,Jan 23,Box Inc.,Technology,14.0,12,CS,JPM,MS,3.405,0.659,2015
TRVG,Dec 16,trivago N.V.,Technology,11.0,26,JPM,GS,MS,0.738,0.077,2016
ICHR,Sep 12,Ichor Holdings,Technology,9.0,5,DB,Stifel,,0.389,0.086,2016
SNES,Aug 12,SenesTech Inc.,Basic-Industries,8.0,1,ROTH,,,0.20199999999999999,0.02,2016
POLA,Jul 12,Polar Power Inc.,Miscellaneous,7.0,2,ROTH,JOGU,,0.49200000000000005,0.28600000000000003,2016
IIPR,Jan 12,Innovative Industrial Properties Inc.,Finance,20.0,3,LDNT,CMPS,,0.35,-0.043,2016
SND,Jul 11,Smart Sand Inc.,Basic-Industries,11.0,11,CS,GS,,0.051,0.006,2016
GDS,Feb 11,GDS Holdings Limited,Technology,10.0,19,CS,JPM,,0.054000000000000006,-0.026000000000000002,2016
BL,Oct 28,BlackLine Inc.,Technology,17.0,8,GS,JPM,,0.871,0.39399999999999996,2016
GOLF,Oct 28,Acushnet Holdings Corp.,Consumer-Non-Durables,17.0,19,JPM,MS,,0.358,0.055999999999999994,2016
ZTO,Oct 27,ZTO Express (Cayman) Inc.,Transportation,19.5,72,GS,MS,,0.767,-0.15,2016
MYOV,Oct 27,Myovant Sciences Ltd.,Health-Care,15.0,15,BRCL,CITI,COWN,0.37799999999999995,-0.11599999999999999,2016
IRTC,Oct 20,iRhythm Technologies Inc.,Health-Care,17.0,6,JPM,MS,WLFG,0.955,0.532,2016
CRSP,Oct 19,CRISPR Therapeutics AG,Health-Care,14.0,4,BRCL,CITI,PPRJ,0.47100000000000003,0.006,2016
TUSK,Oct 14,Mammoth Energy Services Inc.,Energy,15.0,7,BRCL,CS,,0.7609999999999999,-0.11599999999999999,2016
AZRE,Dec 10,Azure Power Global Limited,Public-Utilities,18.0,3,BRCL,CS,,0.9470000000000001,-0.18899999999999997,2016
CWH,Jul 10,Camping World Holdings Inc.,Consumer-Durables,22.0,11,GS,JPM,,1.0070000000000001,0.023,2016
MRAM,Jul 10,Everspin Technologies Inc.,Technology,8.0,5,NDHM,Stifel,,0.359,0.025,2016
NTNX,Sep 30,Nutanix Inc.,Technology,16.0,14,GS,JPM,MS,2.013,1.3130000000000002,2016
TRHC,Sep 29,Tabula Rasa HealthCare Inc.,Miscellaneous,12.0,4,MS,UBS,WLFG,0.826,0.24,2016
FLGT,Sep 29,Fulgent Genetics Inc.,Health-Care,9.0,4,CS,PPRJ,,0.574,0.02,2016
VVV,Sep 23,Valvoline Inc.,Basic-Industries,22.0,30,BAML,CITI,MS,1.177,0.05,2016
ACIU,Sep 23,AC Immune SA,Health-Care,11.0,6,CS,JEFF,LRNK,0.629,0.424,2016
CSTR,Sep 22,CapStar Financial Holdings Inc.,Finance,15.0,2,SNDL,,,0.46399999999999997,0.06,2016
ELF,Sep 22,e.l.f. Beauty Inc.,Consumer-Non-Durables,17.0,8,JPM,MS,,1.63,0.5589999999999999,2016
NOVN,Sep 21,Novan Inc.,Health-Care,11.0,4,PPRJ,,,0.457,0.645,2016
TTD,Sep 21,The Trade Desk Inc.,Technology,18.0,4,CITI,JEFF,RBC,1.344,0.672,2016
EVBG,Sep 16,Everbridge Inc.,Technology,12.0,7,BAML,CS,,1.0859999999999999,0.271,2016
FBK,Sep 16,FB Financial Corporation,Finance,19.0,5,JPM,KBW,UBS,0.7659999999999999,0.092,2016
NTB,Sep 16,Bank of N.T. Butterfield & Son Limited (The),Finance,23.5,10,GS,,,0.465,0.053,2016
AIRG,Dec 8,Airgain Inc.,Technology,8.0,1,NLND,WUND,,0.5660000000000001,0.0,2016
MEDP,Nov 8,Medpace Holdings Inc.,Health-Care,23.0,7,CS,JEFF,,0.068,0.21899999999999997,2016
PTGX,Nov 8,Protagonist Therapeutics Inc.,Health-Care,12.0,7,BRCL,BMO,,0.218,-0.025,2016
ATOM,May 8,Atomera Incorporated,Technology,7.5,3,NTNL,,,0.044000000000000004,0.077,2016
FHB,Apr 8,First Hawaiian Inc.,Finance,21.1,23,BAML,GS,,0.507,0.149,2016
TCMD,Jul 28,Tactile Systems Technology Inc.,Health-Care,10.0,4,CNCD,PPRJ,WB,0.392,0.10800000000000001,2016
KNSL,Jul 28,Kinsale Capital Group Inc.,Finance,16.0,6,JPM,WB,,0.745,0.147,2016
TPIC,Jul 22,TPI Composites Inc.,Energy,11.0,6,JPM,MS,,0.512,0.233,2016
PI,Jul 21,Impinj Inc.,Capital-Goods,14.0,4,PPRJ,RBC,,0.9890000000000001,0.284,2016
SYRS,Jun 30,Syros Pharmaceuticals Inc.,Health-Care,12.5,4,COWN,PPRJ,,0.22,0.452,2016
GMRE,Jun 29,Global Medical REIT Inc.,Consumer-Services,10.0,13,OPPN,WUND,,0.11900000000000001,0.001,2016
TWLO,Jun 23,Twilio Inc.,Technology,15.0,10,GS,JPM,,2.123,0.919,2016
SELB,Jun 22,Selecta Biosciences Inc.,Health-Care,14.0,5,Stifel,UBS,,0.21899999999999997,0.0,2016
VIVE,Jun 14,Viveve Medical Inc.,Health-Care,5.0,2,CHLM,LDNT,,0.128,-0.01,2016
COE,Oct 6,China Online Education Group,Consumer-Services,19.0,2,CS,MS,,0.6559999999999999,-0.001,2016
ATKR,Oct 6,Atkore International Group Inc.,Miscellaneous,16.0,12,CS,DB,JPM,0.507,0.0,2016
SRTS,Mar 6,Sensus Healthcare Inc.,Health-Care,5.5,2,NTKR,NLND,JOGU,0.0,-1.0,2016
CLSD,Feb 6,Clearside Biomedical Inc.,Health-Care,7.0,7,COWN,RBC,Stifel,0.275,0.036000000000000004,2016
MBRX,Feb 6,Moleculin Biotech Inc.,Health-Care,6.0,1,BONK,NONE,,0.304,0.33299999999999996,2016
NH,Feb 6,NantHealth Inc.,Technology,14.0,6,COWN,JEFF,,0.536,0.32799999999999996,2016
GMS,May 26,GMS Inc.,Consumer-Services,21.0,7,BRCL,CS,,0.8140000000000001,0.043,2016
RETA,May 26,Reata Pharmaceuticals Inc.,Health-Care,11.0,5,CITI,COWN,,0.37200000000000005,0.188,2016
USFD,May 26,US Foods Holding Corp.,Consumer-Non-Durables,23.0,4,GS,JPM,MS,6.486000000000001,0.083,2016
MSBI,May 24,Midland States Bancorp Inc.,Finance,22.0,3,KBW,SNDL,,0.488,-0.005,2016
MRUS,May 19,Merus N.V.,Health-Care,10.0,5,CITI,JEFF,GGNH,0.187,0.004,2016
SUPV,May 19,Grupo Supervielle S.A.,Finance,11.0,25,BAML,MS,,0.278,0.045,2016
PLSE,May 18,Pulse Biosciences Inc,Health-Care,4.0,5,MDBC,FLTI,,0.125,0.043,2016
SITE,Dec 5,SiteOne Landscape Supply Inc.,Consumer-Non-Durables,21.0,10,DB,GS,UBS,0.644,0.27,2016
TPB,Nov 5,Turning Point Brands Inc.,Consumer-Non-Durables,10.0,5,COWN,FBR,,0.37,0.012,2016
NTLA,Jun 5,Intellia Therapeutics Inc.,Health-Care,18.0,6,CS,JEFF,LRNK,0.8370000000000001,0.228,2016
GWRS,Apr 28,Global Water Resources Inc.,Public-Utilities,6.3,1,ROTH,,,0.223,0.0,2016
RRR,Apr 27,Red Rock Resorts Inc.,Consumer-Services,19.5,27,BAML,GS,JPM,0.5,-0.040999999999999995,2016
SCWX,Apr 22,SecureWorks Corp.,Technology,14.0,8,BAML,GS,JPM,0.998,0.0,2016
AGLE,Jul 4,Aeglea BioTherapeutics Inc.,Health-Care,10.0,5,BMO,COWN,UBS,0.28600000000000003,-0.023,2016
DTSS,Jun 4,Datasea Inc.,Technology,0.0,9,VWTR,,,0.0,39.0,2016
CRVS,Mar 23,Corvus Pharmaceuticals Inc.,Health-Care,15.0,4,COWN,CS,,0.35,-0.05,2016
SENS,Mar 18,Senseonics Holdings Inc.,Capital-Goods,2.9,15,CNCD,LRNK,,0.073,0.0,2016
HCM,Mar 17,Hutchison China MediTech Limited,Health-Care,13.5,7,BAML,DB,,0.301,-0.006999999999999999,2016
SNDX,Mar 3,Syndax Pharmaceuticals Inc.,Health-Care,12.0,4,CITI,MS,,0.436,0.001,2016
BGNE,Mar 2,BeiGene Ltd.,Health-Care,24.0,6,MS,GS,COWN,0.313,0.18,2016
EDIT,Mar 2,Editas Medicine Inc.,Health-Care,16.0,5,JPM,MS,,0.705,0.138,2016
ICLK,Dec 22,iClick Interactive Asia Group Limited,Technology,8.0,3,ROTH,SNWN,,0.326,0.125,2017
LX,Dec 21,LexinFintech Holdings Ltd.,Finance,9.0,12,GS,BAML,DB,0.18600000000000003,0.18899999999999997,2017
DOGZ,Dec 20,Dogness (International) Corporation,Consumer-Durables,5.0,11,SPRT,,,0.017,0.2,2017
CASA,Dec 15,Casa Systems Inc.,Technology,13.0,6,MS,BRCL,,0.5529999999999999,0.10800000000000001,2017
DNLI,Aug 12,Denali Therapeutics Inc.,Health-Care,18.0,13,GS,MS,JPM,0.281,0.192,2017
LBC,Dec 8,Luther Burbank Corporation,Finance,10.2,12,KBW,SNDL,,0.418,0.158,2017
CURO,Dec 7,CURO Group Holdings Corp.,Finance,14.0,6,CS,JEFF,STPH,0.38299999999999995,0.013999999999999999,2017
QTRX,Dec 7,Quanterix Corporation,Capital-Goods,15.0,4,JPM,LRNK,,0.5489999999999999,0.165,2017
BOXL,Nov 30,Boxlight Corporation,Miscellaneous,7.0,1M,AGIS,AXOM,MRMN,0.019,0.14,2017
RETO,Nov 29,ReTo Eco-Solutions Inc.,Capital-Goods,5.0,2.8M,VWTR,,,0.10800000000000001,1.114,2017
SAIL,Nov 17,SailPoint Technologies Holdings Inc.,Technology,12.0,20M,MS,CITI,JEFF,0.7809999999999999,0.083,2017
SBT,Nov 17,Sterling Bancorp Inc.,Finance,12.0,15M,SNDL,,,0.34600000000000003,0.013000000000000001,2017
SCPH,Nov 17,scPharmaceuticals Inc.,Health-Care,14.0,6.4M,JEFF,LRNK,BMO,0.156,0.006999999999999999,2017
SFIX,Nov 17,Stitch Fix Inc.,Consumer-Services,15.0,8,GS,JPM,,1.2890000000000001,0.01,2017
ACMR,Nov 3,ACM Research Inc.,Technology,5.6,2,ROTH,,,0.262,0.08,2017
ALNA,Nov 2,Allena Pharmaceuticals Inc.,Health-Care,14.0,5,CS,JEFF,COWN,0.451,-0.287,2017
AQUA,Nov 2,Evoqua Water Technologies Corp.,Technology,18.0,27,CS,JPM,RBC,0.513,0.16,2017
FNKO,Nov 2,Funko Inc.,Consumer-Non-Durables,12.0,10,GS,JPM,BAML,0.9390000000000001,-0.41100000000000003,2017
SPRO,Nov 2,Spero Therapeutics Inc.,Health-Care,14.0,5,BAML,COWN,Stifel,0.405,-0.179,2017
ALTR,Nov 1,Altair Engineering Inc.,Technology,13.0,12,JPM,RBC,DB,0.628,0.408,2017
LOMA,Nov 1,Loma Negra Compania Industrial Argentina Sociedad Anonima,Capital-Goods,19.0,50,BAML,BRDS,CITI,0.376,0.124,2017
MBIN,Oct 27,Merchants Bancorp,Finance,16.0,6,SNDL,STPH,RAYJ,0.43200000000000005,0.05,2017
NEXA,Oct 27,Nexa Resources S.A.,Basic-Industries,16.0,31,JPM,BMO,MS,0.19899999999999998,0.087,2017
EYE,Oct 26,National Vision Holdings Inc.,Health-Care,22.0,15,BAML,GS,CITI,0.442,0.265,2017
SE,Oct 20,Sea Limited,Consumer-Services,15.0,59,GS,MS,CS,0.637,0.084,2017
MDB,Oct 19,MongoDB Inc.,Technology,24.0,8,MS,GS,BRCL,1.439,0.336,2017
RMBL,Oct 19,RumbleOn Inc.,Technology,5.5,2,ROTH,MXIM,,0.23800000000000002,-0.075,2017
QD,Oct 18,Qudian Inc.,Finance,24.0,37,MS,CS,CITI,0.893,0.21600000000000003,2017
OPTN,Oct 13,OptiNose Inc.,Health-Care,16.0,7,JEFF,PPRJ,BMO,0.522,0.188,2017
CARG,Dec 10,CarGurus Inc.,Technology,16.0,9,GS,ALLN,RBC,1.306,0.7240000000000001,2017
KIDS,Dec 10,OrthoPediatrics Corp.,Health-Care,13.0,4,PPRJ,Stifel,,0.721,0.517,2017
SWCH,Jun 10,Switch Inc.,Technology,17.0,31,GS,JPM,BMO,1.423,0.226,2017
RYTM,May 10,Rhythm Pharmaceuticals Inc.,Health-Care,17.0,7,MS,BAML,COWN,0.983,0.765,2017
DCPH,Sep 28,Deciphera Pharmaceuticals Inc.,Health-Care,17.0,7,JPM,PPRJ,,0.772,0.038,2017
NCNA,Sep 28,NuCana plc,Health-Care,15.0,6,CITI,JEFF,COWN,0.27899999999999997,0.077,2017
ROKU,Sep 28,Roku Inc.,Consumer-Services,14.0,15,MS,CITI,,2.501,0.679,2017
SECO,Sep 22,Secoo Holding Limited,Consumer-Services,13.0,8,JEFF,,,0.8809999999999999,-0.231,2017
PETZ,Sep 21,TDH Holdings Inc.,Consumer-Non-Durables,4.3,1,VWTR,,,0.183,0.508,2017
CELC,Sep 20,Celcuity Inc.,Health-Care,9.5,2,CHLM,,,0.503,0.504,2017
DESP,Sep 20,Despegar.com Corp.,Consumer-Services,26.0,12,MS,CITI,,0.795,0.222,2017
KRYS,Sep 20,Krystal Biotech Inc.,Health-Care,10.0,4,LDNT,,,0.114,0.064,2017
