,Model Name,Accuracy,bootstrap,ccp_alpha,class_weight,criterion,max_depth,max_features,max_leaf_nodes,max_samples,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,oob_score,random_state,verbose,warm_start
960,random_forest_213,0.7058823529411765,False,0.0,,entropy,2,auto,,,0.0,1,2,0.0,250,,False,,0,False
961,random_forest_77,0.8784313725490196,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,150,,False,,0,False
962,random_forest_575,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,550,,False,,0,False
963,random_forest_1002,0.7843137254901961,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,900,,False,,0,False
964,random_forest_1016,0.9156862745098039,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,900,,False,,0,False
965,random_forest_549,0.7607843137254902,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,550,,False,,0,False
966,random_forest_398,0.7411764705882353,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,400,,False,,0,False
967,random_forest_415,0.9176470588235294,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,400,,False,,0,False
968,random_forest_373,0.8215686274509804,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,400,,False,,0,False
969,random_forest_367,0.7254901960784313,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,400,,False,,0,False
970,random_forest_401,0.7725490196078432,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,400,,False,,0,False
971,random_forest_429,0.7607843137254902,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,450,,False,,0,False
972,random_forest_818,0.7372549019607844,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,750,,False,,0,False
973,random_forest_830,0.9019607843137255,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,750,,False,,0,False
974,random_forest_824,0.8137254901960784,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,750,,False,,0,False
975,random_forest_171,0.9196078431372549,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,200,,False,,0,False
976,random_forest_1,0.7058823529411765,False,0.0,,gini,1,auto,,,0.0,1,2,0.0,100,,False,,0,False
977,random_forest_617,0.8745098039215686,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,600,,False,,0,False
978,random_forest_603,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,600,,False,,0,False
979,random_forest_165,0.8333333333333334,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,200,,False,,0,False
980,random_forest_159,0.7450980392156863,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,200,,False,,0,False
981,random_forest_158,0.7333333333333333,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,200,,False,,0,False
982,random_forest_602,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,600,,False,,0,False
983,random_forest_164,0.8235294117647058,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,200,,False,,0,False
984,random_forest_170,0.9019607843137255,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,200,,False,,0,False
985,random_forest_616,0.8568627450980392,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,600,,False,,0,False
986,random_forest_0,0.7058823529411765,True,0.0,,gini,1,auto,,,0.0,1,2,0.0,100,,False,,0,False
987,random_forest_825,0.8313725490196079,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,750,,False,,0,False
988,random_forest_831,0.9137254901960784,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,750,,False,,0,False
989,random_forest_819,0.7372549019607844,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,750,,False,,0,False
990,random_forest_428,0.7509803921568627,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,450,,False,,0,False
991,random_forest_366,0.7274509803921568,True,0.0,,gini,4,auto,,,0.0,1,2,0.0,400,,False,,0,False
992,random_forest_400,0.7686274509803922,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,400,,False,,0,False
993,random_forest_414,0.9196078431372549,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,400,,False,,0,False
994,random_forest_372,0.7980392156862746,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,400,,False,,0,False
995,random_forest_399,0.7431372549019608,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,400,,False,,0,False
996,random_forest_1017,0.9176470588235294,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,900,,False,,0,False
997,random_forest_548,0.7549019607843137,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,550,,False,,0,False
998,random_forest_1003,0.803921568627451,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,900,,False,,0,False
999,random_forest_76,0.8529411764705882,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,150,,False,,0,False
1000,random_forest_212,0.7058823529411765,True,0.0,,entropy,2,auto,,,0.0,1,2,0.0,250,,False,,0,False
1001,random_forest_574,0.707843137254902,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,550,,False,,0,False
1002,random_forest_560,0.9,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,550,,False,,0,False
1003,random_forest_206,0.9254901960784314,True,0.0,,gini,14,auto,,,0.0,1,2,0.0,250,,False,,0,False
1004,random_forest_62,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,150,,False,,0,False
1005,random_forest_89,0.9117647058823529,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,150,,False,,0,False
1006,random_forest_992,0.7058823529411765,True,0.0,,entropy,2,auto,,,0.0,1,2,0.0,900,,False,,0,False
1007,random_forest_986,0.9235294117647059,True,0.0,,gini,14,auto,,,0.0,1,2,0.0,900,,False,,0,False
1008,random_forest_776,0.9196078431372549,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,700,,False,,0,False
1009,random_forest_762,0.7862745098039216,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,700,,False,,0,False
1010,random_forest_951,0.9137254901960784,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,850,,False,,0,False
1011,random_forest_789,0.7627450980392156,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,750,,False,,0,False
1012,random_forest_945,0.8333333333333334,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,850,,False,,0,False
1013,random_forest_979,0.9098039215686274,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,900,,False,,0,False
1014,random_forest_953,0.9196078431372549,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,850,,False,,0,False
1015,random_forest_947,0.8666666666666667,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,850,,False,,0,False
1016,random_forest_774,0.9156862745098039,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,700,,False,,0,False
1017,random_forest_760,0.7725490196078432,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,700,,False,,0,False
1018,random_forest_990,0.7058823529411765,True,0.0,,entropy,1,auto,,,0.0,1,2,0.0,900,,False,,0,False
1019,random_forest_748,0.9176470588235294,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,700,,False,,0,False
1020,random_forest_984,0.9196078431372549,True,0.0,,gini,13,auto,,,0.0,1,2,0.0,900,,False,,0,False
1021,random_forest_589,0.9058823529411765,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,550,,False,,0,False
1022,random_forest_576,0.7196078431372549,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,550,,False,,0,False
1023,random_forest_210,0.7058823529411765,True,0.0,,entropy,1,auto,,,0.0,1,2,0.0,250,,False,,0,False
1024,random_forest_1029,0.7647058823529411,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,950,,False,,0,False
1025,random_forest_74,0.8254901960784313,True,0.0,,gini,8,auto,,,0.0,1,2,0.0,150,,False,,0,False
1026,random_forest_60,0.7058823529411765,True,0.0,,gini,1,auto,,,0.0,1,2,0.0,150,,False,,0,False
1027,random_forest_204,0.9215686274509803,True,0.0,,gini,13,auto,,,0.0,1,2,0.0,250,,False,,0,False
1028,random_forest_562,0.9176470588235294,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,550,,False,,0,False
1029,random_forest_48,0.8686274509803922,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,100,,False,,0,False
1030,random_forest_1015,0.9196078431372549,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,900,,False,,0,False
1031,random_forest_238,0.9196078431372549,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,250,,False,,0,False
1032,random_forest_1001,0.7745098039215687,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,900,,False,,0,False
1033,random_forest_402,0.7823529411764706,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,400,,False,,0,False
1034,random_forest_364,0.7098039215686275,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,400,,False,,0,False
1035,random_forest_370,0.7764705882352941,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,400,,False,,0,False
1036,random_forest_416,0.9156862745098039,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,400,,False,,0,False
1037,random_forest_358,0.9156862745098039,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,350,,False,,0,False
1038,random_forest_199,0.9117647058823529,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,250,,False,,0,False
1039,random_forest_827,0.8705882352941177,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,750,,False,,0,False
1040,random_forest_833,0.9156862745098039,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,750,,False,,0,False
1041,random_forest_166,0.8470588235294118,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,200,,False,,0,False
1042,random_forest_600,0.7058823529411765,True,0.0,,gini,1,auto,,,0.0,1,2,0.0,600,,False,,0,False
1043,random_forest_2,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,100,,False,,0,False
1044,random_forest_614,0.8294117647058824,True,0.0,,gini,8,auto,,,0.0,1,2,0.0,600,,False,,0,False
1045,random_forest_172,0.9058823529411765,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,200,,False,,0,False
1046,random_forest_628,0.9176470588235294,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,600,,False,,0,False
1047,random_forest_629,0.9196078431372549,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,600,,False,,0,False
1048,random_forest_615,0.8529411764705882,False,0.0,,gini,8,auto,,,0.0,1,2,0.0,600,,False,,0,False
1049,random_forest_3,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,100,,False,,0,False
1050,random_forest_173,0.9176470588235294,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,200,,False,,0,False
1051,random_forest_167,0.8627450980392157,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,200,,False,,0,False
1052,random_forest_601,0.7058823529411765,False,0.0,,gini,1,auto,,,0.0,1,2,0.0,600,,False,,0,False
1053,random_forest_832,0.9176470588235294,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,750,,False,,0,False
1054,random_forest_198,0.8803921568627451,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,250,,False,,0,False
1055,random_forest_826,0.8509803921568627,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,750,,False,,0,False
1056,random_forest_359,0.9176470588235294,False,0.0,,entropy,15,auto,,,0.0,1,2,0.0,350,,False,,0,False
1057,random_forest_371,0.7980392156862746,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,400,,False,,0,False
1058,random_forest_417,0.9156862745098039,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,400,,False,,0,False
1059,random_forest_403,0.807843137254902,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,400,,False,,0,False
1060,random_forest_365,0.7058823529411765,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,400,,False,,0,False
1061,random_forest_1000,0.7686274509803922,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,900,,False,,0,False
1062,random_forest_239,0.9215686274509803,False,0.0,,entropy,15,auto,,,0.0,1,2,0.0,250,,False,,0,False
1063,random_forest_1014,0.9196078431372549,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,900,,False,,0,False
1064,random_forest_49,0.903921568627451,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,100,,False,,0,False
1065,random_forest_205,0.9137254901960784,False,0.0,,gini,13,auto,,,0.0,1,2,0.0,250,,False,,0,False
1066,random_forest_61,0.7058823529411765,False,0.0,,gini,1,auto,,,0.0,1,2,0.0,150,,False,,0,False
1067,random_forest_563,0.9156862745098039,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,550,,False,,0,False
1068,random_forest_577,0.7156862745098039,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,550,,False,,0,False
1069,random_forest_75,0.8470588235294118,False,0.0,,gini,8,auto,,,0.0,1,2,0.0,150,,False,,0,False
1070,random_forest_1028,0.7529411764705882,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,950,,False,,0,False
1071,random_forest_211,0.7058823529411765,False,0.0,,entropy,1,auto,,,0.0,1,2,0.0,250,,False,,0,False
1072,random_forest_588,0.8686274509803922,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,550,,False,,0,False
1073,random_forest_985,0.9196078431372549,False,0.0,,gini,13,auto,,,0.0,1,2,0.0,900,,False,,0,False
1074,random_forest_749,0.9196078431372549,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,700,,False,,0,False
1075,random_forest_991,0.7058823529411765,False,0.0,,entropy,1,auto,,,0.0,1,2,0.0,900,,False,,0,False
1076,random_forest_761,0.7764705882352941,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,700,,False,,0,False
1077,random_forest_775,0.9176470588235294,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,700,,False,,0,False
1078,random_forest_946,0.8411764705882353,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,850,,False,,0,False
1079,random_forest_952,0.9176470588235294,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,850,,False,,0,False
